,City,Marka,Seri,Average Price
0,ADANA ,Volkswagen,Passat,99083
1,ADANA ,Volkswagen,Polo,97290
2,ADANA ,Volkswagen,Jetta,141333
3,ADANA ,Volkswagen,Golf,140450
4,ADANA ,Honda,Civic,138600
5,ADANA ,Honda,Jazz,100000
6,ADANA ,Ford,Focus,121833
7,ADANA ,Ford,Fusion,67900
8,ADANA ,Ford,Fiesta,98500
9,ADANA ,Ford,Taunus,19750
10,ADANA ,Renault,Clio,74787
11,ADANA ,Renault,R 12,25250
12,ADANA ,Renault,R 9,24625
13,ADANA ,Renault,Fluence,92625
14,ADANA ,Renault,Megane,133312
15,ADANA ,Renault,Latitude,130000
16,ADANA ,Renault,Laguna,78500
17,ADANA ,Tofaş,Doğan,30000
18,ADANA ,Tofaş,Şahin,30966
19,ADANA ,Chevrolet,Aveo,115000
20,ADANA ,Fiat,Linea,80833
21,ADANA ,Fiat,Egea,130500
22,ADANA ,Fiat,Brava,43750
23,ADANA ,Fiat,Palio,54250
24,ADANA ,Fiat,Punto,99250
25,ADANA ,Fiat,Uno,38000
26,ADANA ,Mercedes - Benz,E,331666
27,ADANA ,Mercedes - Benz,C,133500
28,ADANA ,BMW,3 Serisi,283000
29,ADANA ,BMW,1 Serisi,142000
30,ADANA ,Dacia,Sandero,105125
31,ADANA ,Toyota,Auris,121475
32,ADANA ,Toyota,Corolla,111875
33,ADANA ,Hyundai,Accent Blue,159250
34,ADANA ,Hyundai,i20,96125
35,ADANA ,Hyundai,i30,171500
36,ADANA ,Hyundai,Getz,71416
37,ADANA ,Hyundai,Accent Era,79500
38,ADANA ,Hyundai,Elantra,156000
39,ADANA ,Seat,Leon,157000
40,ADANA ,Opel,Astra,157950
41,ADANA ,Opel,Vectra,58000
42,ADANA ,Citroen,C5,145000
43,ADANA ,Kia,Magentis,65000
44,ADANA ,Rover,216,49000
45,ADANA ,Skoda,Fabia,106500
46,ADANA ,Peugeot,301,104000
47,ADANA ,Volvo,V60,180000
48,ADIYAMAN ,Volkswagen,Passat,198000
49,ADIYAMAN ,Volkswagen,Polo,130187
50,ADIYAMAN ,Volkswagen,Jetta,158041
51,ADIYAMAN ,Volkswagen,Golf,203000
52,ADIYAMAN ,Volkswagen,Bora,76000
53,ADIYAMAN ,Honda,Civic,172625
54,ADIYAMAN ,Ford,Focus,79083
55,ADIYAMAN ,Ford,Fiesta,131000
56,ADIYAMAN ,Renault,Clio,82000
57,ADIYAMAN ,Renault,R 12,34250
58,ADIYAMAN ,Renault,R 9,39000
59,ADIYAMAN ,Renault,Fluence,129500
60,ADIYAMAN ,Renault,Megane,159625
61,ADIYAMAN ,Renault,Symbol,76900
62,ADIYAMAN ,Renault,R 19,45000
63,ADIYAMAN ,Tofaş,Doğan,41125
64,ADIYAMAN ,Chevrolet,Aveo,100000
65,ADIYAMAN ,Fiat,Linea,93000
66,ADIYAMAN ,Fiat,Egea,138650
67,ADIYAMAN ,Fiat,Uno,28500
68,ADIYAMAN ,Mercedes - Benz,E,185000
69,ADIYAMAN ,Mercedes - Benz,190,59750
70,ADIYAMAN ,BMW,5 Serisi,60000
71,ADIYAMAN ,Toyota,Auris,185000
72,ADIYAMAN ,Toyota,Corolla,124166
73,ADIYAMAN ,Hyundai,Accent Blue,138000
74,ADIYAMAN ,Hyundai,i20,150500
75,ADIYAMAN ,Hyundai,i30,180750
76,ADIYAMAN ,Hyundai,Getz,84437
77,ADIYAMAN ,Hyundai,Accent Era,88750
78,ADIYAMAN ,Hyundai,Elantra,169000
79,ADIYAMAN ,Hyundai,i10,115000
80,ADIYAMAN ,Hyundai,Accent,56500
81,ADIYAMAN ,Seat,Leon,241500
82,ADIYAMAN ,Opel,Astra,110857
83,ADIYAMAN ,Opel,Vectra,48000
84,ADIYAMAN ,Kia,Cerato,168000
85,ADIYAMAN ,Skoda,Octavia,224500
86,ADIYAMAN ,Peugeot,307,83000
87,ADIYAMAN ,Peugeot,106,40000
88,ADIYAMAN ,Peugeot,206,58000
89,ADIYAMAN ,Volvo,S60,96000
90,ADIYAMAN ,Audi,A3,168000
91,AFYONKARAHİSAR ,Volkswagen,Passat,158916
92,AFYONKARAHİSAR ,Volkswagen,Polo,58100
93,AFYONKARAHİSAR ,Volkswagen,Jetta,171500
94,AFYONKARAHİSAR ,Volkswagen,Golf,173666
95,AFYONKARAHİSAR ,Honda,Civic,162666
96,AFYONKARAHİSAR ,Ford,Focus,178125
97,AFYONKARAHİSAR ,Ford,Fusion,95000
98,AFYONKARAHİSAR ,Ford,Fiesta,72400
99,AFYONKARAHİSAR ,Ford,C-Max,81500
100,AFYONKARAHİSAR ,Ford,Escort,32000
101,AFYONKARAHİSAR ,Ford,Mondeo,49900
102,AFYONKARAHİSAR ,Renault,Clio,138300
103,AFYONKARAHİSAR ,Renault,R 12,29750
104,AFYONKARAHİSAR ,Renault,R 9,22000
105,AFYONKARAHİSAR ,Renault,Fluence,119900
106,AFYONKARAHİSAR ,Renault,Megane,144500
107,AFYONKARAHİSAR ,Renault,Laguna,82000
108,AFYONKARAHİSAR ,Renault,Symbol,105000
109,AFYONKARAHİSAR ,Renault,R 19,22950
110,AFYONKARAHİSAR ,Tofaş,Doğan,25500
111,AFYONKARAHİSAR ,Tofaş,Şahin,28500
112,AFYONKARAHİSAR ,Chevrolet,Cruze,105000
113,AFYONKARAHİSAR ,Fiat,Linea,91675
114,AFYONKARAHİSAR ,Fiat,Brava,38750
115,AFYONKARAHİSAR ,Fiat,Palio,40350
116,AFYONKARAHİSAR ,Fiat,Punto,92000
117,AFYONKARAHİSAR ,Fiat,Stilo,55750
118,AFYONKARAHİSAR ,Fiat,Tempra,31000
119,AFYONKARAHİSAR ,Fiat,Tipo,32500
120,AFYONKARAHİSAR ,Fiat,Siena,47000
121,AFYONKARAHİSAR ,Mercedes - Benz,C,165000
122,AFYONKARAHİSAR ,BMW,3 Serisi,189875
123,AFYONKARAHİSAR ,Toyota,Corolla,55000
124,AFYONKARAHİSAR ,Toyota,Yaris,94583
125,AFYONKARAHİSAR ,Toyota,Avensis,99500
126,AFYONKARAHİSAR ,Hyundai,Getz,71000
127,AFYONKARAHİSAR ,Hyundai,Elantra,163000
128,AFYONKARAHİSAR ,Hyundai,Accent,47000
129,AFYONKARAHİSAR ,Hyundai,i20 Troy,117000
130,AFYONKARAHİSAR ,Opel,Astra,97333
131,AFYONKARAHİSAR ,Opel,Vectra,74500
132,AFYONKARAHİSAR ,Opel,Corsa,67500
133,AFYONKARAHİSAR ,Citroen,C3,63500
134,AFYONKARAHİSAR ,Citroen,C-Elysee,122500
135,AFYONKARAHİSAR ,Peugeot,301,111000
136,AFYONKARAHİSAR ,Peugeot,307,85900
137,AFYONKARAHİSAR ,Peugeot,308,89499
138,AFYONKARAHİSAR ,Peugeot,207,70000
139,AFYONKARAHİSAR ,Volvo,S60,214500
140,AFYONKARAHİSAR ,Volvo,S40,125000
141,AFYONKARAHİSAR ,Audi,A3,132000
142,AFYONKARAHİSAR ,Audi,A5,335000
143,AFYONKARAHİSAR ,Audi,A4,73000
144,AFYONKARAHİSAR ,Mazda,626,39250
145,AFYONKARAHİSAR ,Mazda,323,48000
146,AFYONKARAHİSAR ,Lada,Samara,28500
147,AFYONKARAHİSAR ,Nissan,Note,108000
148,AFYONKARAHİSAR ,Aston Martin,Vantage,2100
149,AĞRI ,Volkswagen,Passat,268500
150,AĞRI ,Volkswagen,Polo,146400
151,AĞRI ,Volkswagen,Jetta,182000
152,AĞRI ,Volkswagen,Golf,201250
153,AĞRI ,Ford,Focus,141958
154,AĞRI ,Ford,Fusion,74500
155,AĞRI ,Ford,Fiesta,115999
156,AĞRI ,Ford,Mondeo,210000
157,AĞRI ,Renault,Clio,170000
158,AĞRI ,Renault,R 9,25000
159,AĞRI ,Renault,Fluence,114625
160,AĞRI ,Renault,Megane,85700
161,AĞRI ,Renault,Symbol,60375
162,AĞRI ,Chevrolet,Cruze,120000
163,AĞRI ,Chevrolet,Kalos,66500
164,AĞRI ,Chevrolet,Lacetti,65500
165,AĞRI ,Fiat,Linea,98833
166,AĞRI ,Fiat,Egea,152166
167,AĞRI ,Fiat,Palio,56500
168,AĞRI ,Fiat,Punto,95000
169,AĞRI ,Fiat,Siena,38000
170,AĞRI ,Mercedes - Benz,E,130000
171,AĞRI ,Mercedes - Benz,C,434000
172,AĞRI ,Mercedes - Benz,CLA,325000
173,AĞRI ,Dacia,Sandero,69200
174,AĞRI ,Dacia,Logan,78250
175,AĞRI ,Toyota,Auris,132375
176,AĞRI ,Toyota,Corolla,120600
177,AĞRI ,Hyundai,Accent Blue,140000
178,AĞRI ,Hyundai,i30,238000
179,AĞRI ,Hyundai,Getz,58000
180,AĞRI ,Hyundai,Accent Era,68833
181,AĞRI ,Hyundai,Excel,30000
182,AĞRI ,Seat,Ibiza,92000
183,AĞRI ,Opel,Astra,147545
184,AĞRI ,Opel,Vectra,71500
185,AĞRI ,Opel,Corsa,112000
186,AĞRI ,Citroen,C5,65000
187,AĞRI ,Citroen,C3,62500
188,AĞRI ,Skoda,Octavia,98500
189,AĞRI ,Peugeot,301,116000
190,AĞRI ,Peugeot,307,65250
191,AĞRI ,Peugeot,207,73000
192,AĞRI ,Peugeot,206+,69750
193,AĞRI ,Peugeot,306,46000
194,AĞRI ,Peugeot,508,120000
195,AĞRI ,Audi,A4,87000
196,AMASYA ,Volkswagen,Passat,342500
197,AMASYA ,Volkswagen,Polo,104812
198,AMASYA ,Volkswagen,Jetta,186250
199,AMASYA ,Volkswagen,Golf,193375
200,AMASYA ,Volkswagen,Bora,87000
201,AMASYA ,Honda,Civic,153500
202,AMASYA ,Ford,Focus,146750
203,AMASYA ,Ford,Fiesta,108625
204,AMASYA ,Ford,Mondeo,78500
205,AMASYA ,Renault,Clio,95666
206,AMASYA ,Renault,R 12,31000
207,AMASYA ,Renault,R 9,28000
208,AMASYA ,Renault,Fluence,127500
209,AMASYA ,Renault,Megane,109000
210,AMASYA ,Renault,Laguna,54750
211,AMASYA ,Renault,Symbol,74600
212,AMASYA ,Renault,R 19,32250
213,AMASYA ,Renault,R 21,28500
214,AMASYA ,Renault,Scenic,77000
215,AMASYA ,Tofaş,Şahin,29000
216,AMASYA ,Chevrolet,Cruze,107000
217,AMASYA ,Chevrolet,Spark,83000
218,AMASYA ,Fiat,Uno,28500
219,AMASYA ,Mercedes - Benz,C,349750
220,AMASYA ,BMW,3 Serisi,112500
221,AMASYA ,BMW,5 Serisi,203750
222,AMASYA ,Dacia,Sandero,159900
223,AMASYA ,Toyota,Corolla,148540
224,AMASYA ,Toyota,Verso,205000
225,AMASYA ,Hyundai,Accent Blue,120000
226,AMASYA ,Hyundai,i20,144500
227,AMASYA ,Hyundai,i30,146499
228,AMASYA ,Hyundai,Accent Era,82500
229,AMASYA ,Hyundai,Elantra,79750
230,AMASYA ,Hyundai,Accent,40925
231,AMASYA ,Seat,Leon,80000
232,AMASYA ,Seat,Ibiza,75000
233,AMASYA ,Seat,Altea,127500
234,AMASYA ,Opel,Astra,123500
235,AMASYA ,Opel,Vectra,55250
236,AMASYA ,Opel,Corsa,86250
237,AMASYA ,Opel,Meriva,79800
238,AMASYA ,Citroen,Xsara,44000
239,AMASYA ,Skoda,Roomster,82000
240,AMASYA ,Skoda,Felicia,32000
241,AMASYA ,Peugeot,301,115750
242,AMASYA ,Peugeot,307,72000
243,AMASYA ,Peugeot,206,57950
244,AMASYA ,Volvo,S60,176000
245,AMASYA ,Volvo,S40,54000
246,AMASYA ,Audi,A3,225000
247,AMASYA ,Audi,A4,98000
248,AMASYA ,Audi,A6,198500
249,AMASYA ,Mazda,323,55499
250,AMASYA ,Alfa Romeo,156,58750
251,ANKARA ,Volkswagen,Passat,178179
252,ANKARA ,Volkswagen,Polo,108466
253,ANKARA ,Volkswagen,Jetta,158500
254,ANKARA ,Volkswagen,Golf,189000
255,ANKARA ,Volkswagen,VW CC,225000
256,ANKARA ,Volkswagen,Scirocco,174000
257,ANKARA ,Honda,Civic,211500
258,ANKARA ,Honda,Integra,63750
259,ANKARA ,Ford,Focus,94083
260,ANKARA ,Ford,Escort,29500
261,ANKARA ,Renault,Clio,56000
262,ANKARA ,Renault,Fluence,117000
263,ANKARA ,Renault,Megane,128825
264,ANKARA ,Renault,Laguna,40950
265,ANKARA ,Renault,Symbol,105000
266,ANKARA ,Renault,R 19,36750
267,ANKARA ,Tofaş,Şahin,17000
268,ANKARA ,Tofaş,Murat,27500
269,ANKARA ,Chevrolet,Cruze,115000
270,ANKARA ,Chevrolet,Spark,47500
271,ANKARA ,Fiat,Egea,125800
272,ANKARA ,Fiat,Uno,22500
273,ANKARA ,Fiat,Stilo,57500
274,ANKARA ,Fiat,Tempra,26000
275,ANKARA ,Mercedes - Benz,E,342916
276,ANKARA ,Mercedes - Benz,C,251000
277,ANKARA ,Mercedes - Benz,190,59750
278,ANKARA ,Mercedes - Benz,A,260750
279,ANKARA ,Mercedes - Benz,S,689750
280,ANKARA ,BMW,3 Serisi,69750
281,ANKARA ,BMW,1 Serisi,164750
282,ANKARA ,BMW,5 Serisi,356750
283,ANKARA ,BMW,4 Serisi,509000
284,ANKARA ,Hyundai,Accent Blue,130000
285,ANKARA ,Hyundai,i20,119633
286,ANKARA ,Hyundai,i30,149900
287,ANKARA ,Hyundai,Accent Era,77500
288,ANKARA ,Hyundai,i10,79900
289,ANKARA ,Opel,Astra,176500
290,ANKARA ,Opel,Corsa,112500
291,ANKARA ,Citroen,C5,127500
292,ANKARA ,Citroen,C3,99500
293,ANKARA ,Skoda,Octavia,192350
294,ANKARA ,Peugeot,301,124000
295,ANKARA ,Peugeot,307,80000
296,ANKARA ,Peugeot,207,112250
297,ANKARA ,Peugeot,508,140000
298,ANKARA ,Audi,A3,189000
299,ANKARA ,Audi,A8,799750
300,ANKARA ,Lada,Samara,31500
301,ANKARA ,Nissan,Micra,130000
302,ANKARA ,MG,ZS,97500
303,ANKARA ,Suzuki,S-Cross,189000
304,ANKARA ,DS Automobiles,DS4,179000
305,ANKARA ,Mitsubishi,Colt,117500
306,ANTALYA ,Volkswagen,Passat,310680
307,ANTALYA ,Volkswagen,Polo,152250
308,ANTALYA ,Volkswagen,Jetta,159125
309,ANTALYA ,Volkswagen,Golf,180000
310,ANTALYA ,Volkswagen,Touran,133901
311,ANTALYA ,Honda,Civic,136437
312,ANTALYA ,Honda,Jazz,105000
313,ANTALYA ,Honda,Accord,192500
314,ANTALYA ,Ford,Focus,149785
315,ANTALYA ,Ford,Fiesta,95000
316,ANTALYA ,Ford,Ka,36000
317,ANTALYA ,Renault,Clio,108158
318,ANTALYA ,Renault,Fluence,147500
319,ANTALYA ,Renault,Megane,109500
320,ANTALYA ,Renault,Symbol,105166
321,ANTALYA ,Renault,Modus,78500
322,ANTALYA ,Tofaş,Doğan,35000
323,ANTALYA ,Tofaş,Şahin,27500
324,ANTALYA ,Chevrolet,Aveo,64000
325,ANTALYA ,Chevrolet,Cruze,125901
326,ANTALYA ,Fiat,Linea,99875
327,ANTALYA ,Fiat,Egea,136833
328,ANTALYA ,Fiat,Punto,72901
329,ANTALYA ,Mercedes - Benz,E,1945000
330,ANTALYA ,Mercedes - Benz,C,205000
331,ANTALYA ,Mercedes - Benz,S,225000
332,ANTALYA ,Mercedes - Benz,CLS,402500
333,ANTALYA ,BMW,3 Serisi,122000
334,ANTALYA ,BMW,1 Serisi,145000
335,ANTALYA ,BMW,5 Serisi,725000
336,ANTALYA ,Dacia,Sandero,108750
337,ANTALYA ,Dacia,Lodgy,145000
338,ANTALYA ,Toyota,Corolla,149000
339,ANTALYA ,Toyota,Yaris,97000
340,ANTALYA ,Hyundai,Accent Blue,134000
341,ANTALYA ,Hyundai,i20,173900
342,ANTALYA ,Hyundai,Getz,66950
343,ANTALYA ,Hyundai,Accent Era,85900
344,ANTALYA ,Hyundai,i10,132000
345,ANTALYA ,Seat,Toledo,91000
346,ANTALYA ,Opel,Astra,163450
347,ANTALYA ,Opel,Corsa,62000
348,ANTALYA ,Citroen,C5,84125
349,ANTALYA ,Citroen,C-Elysee,123500
350,ANTALYA ,Skoda,Fabia,134500
351,ANTALYA ,Skoda,Octavia,270000
352,ANTALYA ,Skoda,SuperB,463500
353,ANTALYA ,Peugeot,301,92900
354,ANTALYA ,Peugeot,508,165000
355,ANTALYA ,Audi,A3,167250
356,ANTALYA ,Mazda,323,44000
357,ANTALYA ,Nissan,Micra,154750
358,ANTALYA ,Smart,ForTwo,63750
359,ANTALYA ,Jaguar,X-Type,168750
360,ARTVİN ,Volkswagen,Passat,135000
361,ARTVİN ,Volkswagen,Polo,140666
362,ARTVİN ,Volkswagen,Jetta,200750
363,ARTVİN ,Volkswagen,Golf,168250
364,ARTVİN ,Honda,Civic,216000
365,ARTVİN ,Honda,Shuttle,75000
366,ARTVİN ,Ford,Focus,170000
367,ARTVİN ,Ford,Fiesta,72000
368,ARTVİN ,Ford,C-Max,148000
369,ARTVİN ,Ford,Mondeo,105000
370,ARTVİN ,Renault,Clio,80250
371,ARTVİN ,Renault,R 12,22500
372,ARTVİN ,Renault,R 9,22000
373,ARTVİN ,Renault,Fluence,131000
374,ARTVİN ,Renault,Megane,107888
375,ARTVİN ,Renault,Laguna,62000
376,ARTVİN ,Renault,Symbol,113833
377,ARTVİN ,Renault,R 19,50170
378,ARTVİN ,Tofaş,Doğan,38500
379,ARTVİN ,Tofaş,Şahin,25000
380,ARTVİN ,Tofaş,Kartal,40500
381,ARTVİN ,Fiat,Linea,100041
382,ARTVİN ,Fiat,Egea,139000
383,ARTVİN ,Fiat,Tempra,31500
384,ARTVİN ,Fiat,Albea,47316
385,ARTVİN ,Mercedes - Benz,C,89000
386,ARTVİN ,Mercedes - Benz,CLA,375000
387,ARTVİN ,BMW,3 Serisi,125000
388,ARTVİN ,Dacia,Sandero,158900
389,ARTVİN ,Toyota,Corolla,120420
390,ARTVİN ,Toyota,Avensis,139500
391,ARTVİN ,Hyundai,Accent Blue,138000
392,ARTVİN ,Hyundai,i20,148500
393,ARTVİN ,Hyundai,Accent Era,82000
394,ARTVİN ,Opel,Astra,109116
395,ARTVİN ,Opel,Corsa,109750
396,ARTVİN ,Opel,Tigra,19500
397,ARTVİN ,Citroen,C5,112000
398,ARTVİN ,Citroen,C3,78000
399,ARTVİN ,Citroen,C4,111500
400,ARTVİN ,Kia,Rio,86500
401,ARTVİN ,Skoda,Fabia,72000
402,ARTVİN ,Skoda,Octavia,139950
403,ARTVİN ,Skoda,SuperB,203700
404,ARTVİN ,Peugeot,301,115750
405,ARTVİN ,Nissan,Note,126000
406,ARTVİN ,Nissan,Primera,43000
407,AYDIN ,Volkswagen,Passat,260750
408,AYDIN ,Volkswagen,Polo,97500
409,AYDIN ,Volkswagen,Jetta,125325
410,AYDIN ,Volkswagen,Golf,164916
411,AYDIN ,Volkswagen,VW CC,207500
412,AYDIN ,Honda,Civic,215500
413,AYDIN ,Ford,Focus,122437
414,AYDIN ,Ford,Fiesta,74875
415,AYDIN ,Ford,C-Max,220000
416,AYDIN ,Renault,Clio,91609
417,AYDIN ,Renault,R 12,34900
418,AYDIN ,Renault,R 9,34750
419,AYDIN ,Renault,Megane,150000
420,AYDIN ,Renault,Symbol,103125
421,AYDIN ,Renault,R 11,20500
422,AYDIN ,Tofaş,Şahin,19500
423,AYDIN ,Chevrolet,Aveo,76000
424,AYDIN ,Fiat,Linea,87875
425,AYDIN ,Fiat,Egea,137166
426,AYDIN ,Fiat,Palio,61500
427,AYDIN ,Fiat,Punto,77500
428,AYDIN ,Fiat,Uno,47500
429,AYDIN ,Fiat,Siena,41875
430,AYDIN ,Fiat,Albea,65392
431,AYDIN ,BMW,3 Serisi,323500
432,AYDIN ,Dacia,Solenza,43500
433,AYDIN ,Toyota,Corolla,275000
434,AYDIN ,Toyota,Verso,95000
435,AYDIN ,Hyundai,Getz,85000
436,AYDIN ,Hyundai,Accent Era,88500
437,AYDIN ,Hyundai,Coupe,48000
438,AYDIN ,Seat,Ibiza,65750
439,AYDIN ,Opel,Astra,121400
440,AYDIN ,Opel,Vectra,43750
441,AYDIN ,Opel,Corsa,94000
442,AYDIN ,Opel,Insignia,157500
443,AYDIN ,Citroen,C3,131000
444,AYDIN ,Peugeot,206,59500
445,AYDIN ,Peugeot,306,44000
446,AYDIN ,Volvo,S60,205000
447,AYDIN ,Volvo,S80,179000
448,AYDIN ,Audi,A3,179000
449,AYDIN ,Audi,A6,288500
450,AYDIN ,Mazda,3,200000
451,AYDIN ,Suzuki,Swift,85000
452,AYDIN ,Daihatsu,Copen,175000
453,BALIKESİR ,Volkswagen,Passat,265333
454,BALIKESİR ,Volkswagen,Polo,74500
455,BALIKESİR ,Volkswagen,Jetta,154916
456,BALIKESİR ,Volkswagen,Golf,249500
457,BALIKESİR ,Volkswagen,Scirocco,169000
458,BALIKESİR ,Volkswagen,Touran,119750
459,BALIKESİR ,Honda,Civic,68583
460,BALIKESİR ,Honda,Accord,193000
461,BALIKESİR ,Ford,Focus,126437
462,BALIKESİR ,Ford,Fiesta,132416
463,BALIKESİR ,Renault,Clio,112307
464,BALIKESİR ,Renault,R 12,25750
465,BALIKESİR ,Renault,R 9,28000
466,BALIKESİR ,Renault,Fluence,110375
467,BALIKESİR ,Renault,Megane,203375
468,BALIKESİR ,Renault,Symbol,82000
469,BALIKESİR ,Renault,Scenic,77875
470,BALIKESİR ,Renault,R 11,24500
471,BALIKESİR ,Renault,Grand Scenic,160000
472,BALIKESİR ,Tofaş,Şahin,59750
473,BALIKESİR ,Chevrolet,Cruze,122950
474,BALIKESİR ,Fiat,Linea,90000
475,BALIKESİR ,Fiat,Egea,133633
476,BALIKESİR ,Fiat,Brava,43500
477,BALIKESİR ,Fiat,Palio,50500
478,BALIKESİR ,Fiat,Punto,87500
479,BALIKESİR ,Fiat,Tipo,42000
480,BALIKESİR ,Fiat,Siena,46900
481,BALIKESİR ,Mercedes - Benz,C,352650
482,BALIKESİR ,BMW,5 Serisi,265000
483,BALIKESİR ,Dacia,Sandero,87000
484,BALIKESİR ,Toyota,Corolla,119833
485,BALIKESİR ,Toyota,Yaris,117750
486,BALIKESİR ,Toyota,Avensis,116500
487,BALIKESİR ,Hyundai,Accent Blue,136666
488,BALIKESİR ,Hyundai,i20,146150
489,BALIKESİR ,Hyundai,i30,124500
490,BALIKESİR ,Hyundai,Accent Era,82000
491,BALIKESİR ,Hyundai,Accent,69750
492,BALIKESİR ,Seat,Ibiza,139900
493,BALIKESİR ,Opel,Astra,131375
494,BALIKESİR ,Opel,Corsa,90833
495,BALIKESİR ,Citroen,C4,83000
496,BALIKESİR ,Kia,Rio,112500
497,BALIKESİR ,Kia,Ceed,158000
498,BALIKESİR ,Peugeot,301,92000
499,BALIKESİR ,Peugeot,206,56750
500,BALIKESİR ,Peugeot,308,112500
501,BALIKESİR ,Peugeot,207,119250
502,BALIKESİR ,Peugeot,407,75000
503,BALIKESİR ,Audi,A7,878000
504,BİLECİK ,Volkswagen,Passat,241800
505,BİLECİK ,Volkswagen,Jetta,193000
506,BİLECİK ,Volkswagen,Golf,96000
507,BİLECİK ,Volkswagen,Bora,65000
508,BİLECİK ,Volkswagen,Scirocco,165000
509,BİLECİK ,Volkswagen,New Beetle,152750
510,BİLECİK ,Honda,Civic,172500
511,BİLECİK ,Ford,Focus,138500
512,BİLECİK ,Ford,Fiesta,68500
513,BİLECİK ,Renault,Clio,84300
514,BİLECİK ,Renault,R 12,33000
515,BİLECİK ,Renault,R 9,30950
516,BİLECİK ,Renault,Megane,198000
517,BİLECİK ,Renault,Symbol,80500
518,BİLECİK ,Renault,Scenic,82000
519,BİLECİK ,Tofaş,Doğan,25625
520,BİLECİK ,Tofaş,Şahin,21375
521,BİLECİK ,Tofaş,Kartal,30625
522,BİLECİK ,Fiat,Linea,84750
523,BİLECİK ,Fiat,Egea,153000
524,BİLECİK ,Fiat,Brava,35000
525,BİLECİK ,Fiat,Palio,42250
526,BİLECİK ,Fiat,Tempra,25250
527,BİLECİK ,Fiat,Tipo,34250
528,BİLECİK ,Fiat,Siena,56000
529,BİLECİK ,Fiat,Albea,61833
530,BİLECİK ,Fiat,Marea,58000
531,BİLECİK ,Mercedes - Benz,C,74000
532,BİLECİK ,BMW,3 Serisi,143500
533,BİLECİK ,BMW,5 Serisi,518000
534,BİLECİK ,Dacia,Sandero,170000
535,BİLECİK ,Toyota,Auris,119000
536,BİLECİK ,Toyota,Corolla,153166
537,BİLECİK ,Hyundai,Accent Blue,127000
538,BİLECİK ,Hyundai,i20,146000
539,BİLECİK ,Hyundai,i30,194500
540,BİLECİK ,Hyundai,Getz,78000
541,BİLECİK ,Hyundai,Accent Era,83000
542,BİLECİK ,Hyundai,Elantra,149000
543,BİLECİK ,Seat,Leon,135000
544,BİLECİK ,Seat,Ibiza,111000
545,BİLECİK ,Opel,Astra,122000
546,BİLECİK ,Opel,Corsa,95149
547,BİLECİK ,Opel,Tigra,38000
548,BİLECİK ,Opel,Insignia,195000
549,BİLECİK ,Citroen,C4,76500
550,BİLECİK ,Kia,Ceed,80000
551,BİLECİK ,Skoda,Favorit,21500
552,BİLECİK ,Peugeot,106,26000
553,BİLECİK ,Peugeot,206,58000
554,BİLECİK ,Volvo,S60,100000
555,BİLECİK ,Audi,A6,515000
556,BİLECİK ,Mazda,626,54000
557,BİLECİK ,Mazda,323,80000
558,BİLECİK ,Mazda,3,79999
559,BİLECİK ,Nissan,Note,102000
560,BİLECİK ,Nissan,Micra,108000
561,BİLECİK ,DS Automobiles,DS5,175000
562,BİNGÖL ,Volkswagen,Passat,252500
563,BİNGÖL ,Volkswagen,Polo,65500
564,BİNGÖL ,Volkswagen,Jetta,174485
565,BİNGÖL ,Volkswagen,Golf,117500
566,BİNGÖL ,Honda,Civic,162166
567,BİNGÖL ,Honda,Accord,85000
568,BİNGÖL ,Ford,Focus,134250
569,BİNGÖL ,Ford,Fiesta,143000
570,BİNGÖL ,Ford,C-Max,185000
571,BİNGÖL ,Ford,Mondeo,129750
572,BİNGÖL ,Renault,Clio,122566
573,BİNGÖL ,Renault,R 9,36000
574,BİNGÖL ,Renault,Fluence,99500
575,BİNGÖL ,Renault,Megane,165000
576,BİNGÖL ,Renault,Symbol,89666
577,BİNGÖL ,Renault,R 19,37000
578,BİNGÖL ,Tofaş,Şahin,33000
579,BİNGÖL ,Chevrolet,Aveo,79000
580,BİNGÖL ,Fiat,Linea,107500
581,BİNGÖL ,Fiat,Egea,145000
582,BİNGÖL ,Fiat,Tipo,32500
583,BİNGÖL ,Fiat,Marea,35000
584,BİNGÖL ,Mercedes - Benz,C,361500
585,BİNGÖL ,BMW,3 Serisi,329500
586,BİNGÖL ,BMW,5 Serisi,355900
587,BİNGÖL ,Dacia,Sandero,119666
588,BİNGÖL ,Toyota,Auris,145000
589,BİNGÖL ,Toyota,Corolla,146375
590,BİNGÖL ,Toyota,Avensis,148000
591,BİNGÖL ,Hyundai,Accent Blue,141750
592,BİNGÖL ,Hyundai,i20,87250
593,BİNGÖL ,Hyundai,i30,130500
594,BİNGÖL ,Hyundai,Accent Era,99000
595,BİNGÖL ,Hyundai,Elantra,147500
596,BİNGÖL ,Hyundai,Accent,54999
597,BİNGÖL ,Seat,Leon,149000
598,BİNGÖL ,Seat,Ibiza,109750
599,BİNGÖL ,Seat,Toledo,61500
600,BİNGÖL ,Opel,Astra,140366
601,BİNGÖL ,Opel,Vectra,62500
602,BİNGÖL ,Opel,Corsa,122000
603,BİNGÖL ,Opel,Insignia,257500
604,BİNGÖL ,Citroen,C4,69700
605,BİNGÖL ,Kia,Cerato,81500
606,BİNGÖL ,Peugeot,301,118500
607,BİNGÖL ,Peugeot,208,124900
608,BİTLİS ,Volkswagen,Passat,209863
